source,target,oneway,access,width,length,maxspeed,name,lanes,highway,junction,geometry,tunnel,osmid,bridge,ref,area
3112613964,1830532380,False,,,302.24199999999996,50,Kahlaische Straße,"['2', '3']",secondary,,"LINESTRING (11.5812928 50.9210492, 11.5811862 50.9209193, 11.5811603 50.9208877, 11.5809381 50.9206168, 11.5808332 50.9203961, 11.5807716 50.920105, 11.5807326 50.9199243, 11.5806279 50.9197436, 11.5805163 50.9195764, 11.5804731 50.9195187, 11.580259 50.9192328, 11.5800232 50.9188994, 11.5798045 50.9185174)",,"[170346480, 30064192, 371729341]",,,
3112613967,263042649,False,,,98.075,30,Am Sudhaus,,residential,,"LINESTRING (11.5802242 50.9213947, 11.5801113 50.9211098, 11.5800209 50.9208817, 11.5800056 50.9207232, 11.5800405 50.9205552, 11.5800457 50.9205304)",,24292563,,,
3112613967,3112613964,False,,,84.19400000000002,30,An der Brauerei,"['2', '3']",residential,,"LINESTRING (11.5802242 50.9213947, 11.5805938 50.9212706, 11.5810961 50.9211084, 11.5811554 50.9210893, 11.5812928 50.9210492)",,"[371729338, 24292564]",,,
3112613967,1830537587,False,,,44.772000000000006,30,Felsenkellerstraße,,residential,,"LINESTRING (11.5802242 50.9213947, 11.58003 50.9213975, 11.5798532 50.9214001, 11.5795864 50.9213868)",,24292565,,,
3112613967,265483217,True,,,136.311,30,Felsenkellerstraße,,residential,,"LINESTRING (11.5802242 50.9213947, 11.5802631 50.9214616, 11.5803344 50.921584, 11.580443 50.9216469, 11.5805395 50.9217028, 11.5807677 50.9217968, 11.5808446 50.9218436, 11.5812392 50.9220515, 11.5815066 50.9222816)",,24427749,,,
3113206458,3112613964,False,,,244.80300000000003,50,Kahlaische Straße,2,secondary,,"LINESTRING (11.5828596 50.923012, 11.5828476 50.9229654, 11.5828315 50.9229239, 11.5828044 50.9228727, 11.5827681 50.9228213, 11.5817098 50.9215469, 11.5814103 50.9211824, 11.5813851 50.9211517, 11.5812928 50.9210492)",,4934236,,,
3113206458,9103468769,True,,,19.811999999999998,50,,1,secondary,roundabout,"LINESTRING (11.5828596 50.923012, 11.5828908 50.9230137, 11.5829205 50.9230201, 11.5829469 50.9230308, 11.5829685 50.9230452, 11.582984 50.9230625, 11.5829925 50.9230815, 11.5829934 50.9231013, 11.5829868 50.9231207, 11.5829731 50.9231385)",,6233834,,,
3113206466,3379021833,False,,,113.05699999999999,50,Ernst-Haeckel-Straße,2,secondary,,"LINESTRING (11.5825777 50.9234365, 11.5824277 50.923675, 11.5821348 50.9242476, 11.5821072 50.9243546, 11.5820944 50.9244041)",,6233836,,,
3113206466,9103468761,False,,,33.979,50,Ernst-Haeckel-Straße,2,secondary,,"LINESTRING (11.5825777 50.9234365, 11.5825999 50.9234138, 11.5827265 50.9232548, 11.5827954 50.9231636)",,6233836,,,
3113206466,295404341,True,,,148.801,30,Sellierstraße,,residential,,"LINESTRING (11.5825777 50.9234365, 11.5824321 50.923333, 11.5823986 50.9233134, 11.5823422 50.9232956, 11.582242 50.9232848, 11.5817464 50.9232639, 11.580554 50.923203)",,172132562,,,
3113206470,3379021833,False,,,17.556,50,Ernst-Haeckel-Straße,2,secondary,,,,6233836,,,
3113206470,1868467512,False,destination,,23.507,,Villengang,,living_street,,"LINESTRING (11.5820794 50.9245617, 11.5820193 50.924523, 11.5820023 50.9245024, 11.5819763 50.9244122, 11.581973 50.9243699)",,172122948,,,
3113206470,3113206479,False,,,111.771,50,Ernst-Haeckel-Straße,"['2', '4', '3']",secondary,,"LINESTRING (11.5820794 50.9245617, 11.58214 50.9247689, 11.5822055 50.9249748, 11.5822893 50.9252868, 11.5823142 50.9253875, 11.5823237 50.9254854, 11.5823199 50.9255534)",,"[371699090, 254831108, 176301381]",,,
3113206471,1830558031,False,,,170.23699999999997,,"['Hohe Straße', 'Westbahnhofstraße']",,"['residential', 'unclassified']",,"LINESTRING (11.5782512 50.9245884, 11.5782386 50.9245037, 11.5782274 50.9244285, 11.5782245 50.9242163, 11.5782136 50.9239111, 11.5783019 50.923532, 11.578325 50.9234852, 11.5783468 50.9233829, 11.578334 50.9232502, 11.5786252 50.9232311)",,"[256888985, 23607538, 172122518]",,,
3113206471,2516449195,False,,,62.224,30,Westbahnhofstraße,2,secondary,,"LINESTRING (11.5782512 50.9245884, 11.5780944 50.9245527, 11.5778164 50.9244893, 11.5776925 50.9244611, 11.57757 50.9244422, 11.5774072 50.9244172)",,"[207905228, 803103327, 333709343]",,,
3113206471,3379021831,False,,,100.973,30,Westbahnhofstraße,2,secondary,,"LINESTRING (11.5782512 50.9245884, 11.5783943 50.9246232, 11.5787645 50.9246795, 11.5789056 50.9247009, 11.5790615 50.9247246, 11.5796457 50.9248133)",,"[207905229, 803103325, 803103326]",,,
3113206473,3379021831,False,,,28.121,30,Westbahnhofstraße,2,secondary,,,,207905229,,,
3113206473,1830556660,False,,,14.165,,Rathenaustraße,,residential,,"LINESTRING (11.580021 50.9249027, 11.5800544 50.9248572, 11.5801059 50.9247871)",,172122507,,,
3113206473,3113206478,False,,,162.05299999999997,30,Westbahnhofstraße,"['2', '4', '3']",secondary,,"LINESTRING (11.580021 50.9249027, 11.5803767 50.9250872, 11.5813483 50.9254774, 11.5815999 50.9255661, 11.5819607 50.9256903)",,"[254436032, 371699096, 371699095]",,,
3113206478,3113206479,True,,,30.910999999999998,30,Westbahnhofstraße,1,secondary_link,,"LINESTRING (11.5819607 50.9256903, 11.5820248 50.9256869, 11.5820854 50.9256788, 11.5821299 50.9256689, 11.5821764 50.9256526, 11.5822064 50.925638, 11.5822444 50.9256158, 11.5822848 50.9255854, 11.5823199 50.9255534)",,249518751,,,
3113206478,3113206473,False,,,162.053,30,Westbahnhofstraße,"['2', '4', '3']",secondary,,"LINESTRING (11.5819607 50.9256903, 11.5815999 50.9255661, 11.5813483 50.9254774, 11.5803767 50.9250872, 11.580021 50.9249027)",,"[371699096, 254436032, 371699095]",,,
3113206478,428667816,False,,,22.073,30,Westbahnhofstraße,3,secondary,,"LINESTRING (11.5819607 50.9256903, 11.5820018 50.9257042, 11.5820429 50.925718, 11.5821217 50.9257457, 11.5822388 50.9257834)",,371699097,,,
3113206479,428667816,False,,,26.397000000000002,50,Ernst-Haeckel-Straße,4,secondary,,"LINESTRING (11.5823199 50.9255534, 11.5823158 50.9255942, 11.582309 50.925635, 11.5822952 50.9256787, 11.582281 50.9257183, 11.5822388 50.9257834)",,27247465,,,
3113206479,3113206470,False,,,111.77099999999999,50,Ernst-Haeckel-Straße,"['2', '4', '3']",secondary,,"LINESTRING (11.5823199 50.9255534, 11.5823237 50.9254854, 11.5823142 50.9253875, 11.5822893 50.9252868, 11.5822055 50.9249748, 11.58214 50.9247689, 11.5820794 50.9245617)",,"[371699090, 254831108, 176301381]",,,
3154748170,3154748171,False,,,2.869,30,Thomas-Mann-Straße,,residential,,,,268968600,,,
3154748170,268298817,False,,,148.706,30,Thomas-Mann-Straße,,residential,,,,268968600,,,
3154748170,269523338,False,,,54.192,30,Kritzegraben,,residential,,"LINESTRING (11.5865377 50.9338586, 11.586314 50.9338439, 11.5860867 50.9338172, 11.5859032 50.9338002, 11.5857733 50.9337864)",,24807703,,,
3154748171,269658985,False,,,9.798,30,Thomas-Mann-Straße,,residential,,,,268968600,,,
3154748171,3154748170,False,,,2.869,30,Thomas-Mann-Straße,,residential,,,,268968600,,,
3175072289,3175072290,False,,,46.514,30,Pfälzer Straße,,residential,,,,311788273,,,
3175072289,270632138,False,,,102.41300000000001,30,Pfälzer Straße,,residential,,"LINESTRING (11.5917957 50.9435046, 11.5918006 50.9435401, 11.5918666 50.9437388, 11.5920184 50.9439661, 11.5923382 50.9443525)",,24905654,,,
3175072289,270600732,False,,,39.239000000000004,30,Pfälzer Straße,,residential,,"LINESTRING (11.5917957 50.9435046, 11.5918079 50.943416, 11.5918405 50.9433516, 11.5919736 50.9432877, 11.5921179 50.9432885)",,24905654,,,
3175072290,3175072289,False,,,46.514,30,Pfälzer Straße,,residential,,,,311788273,,,
3181932608,3379022123,False,,,108.75900000000001,,Beutenbergstraße,,residential,,"LINESTRING (11.5713414 50.9084872, 11.5714451 50.9084698, 11.5715487 50.9084824, 11.5718953 50.9087073, 11.5719187 50.9087215, 11.5725206 50.9090619)",,24329429,,,
3181932608,3190465239,False,,,112.59299999999999,50,Winzerlaer Straße,"['2', '3']",secondary,,"LINESTRING (11.5713414 50.9084872, 11.5713042 50.9084451, 11.5711136 50.9083018, 11.5709427 50.9082066, 11.5708748 50.9081757, 11.5705025 50.9080573, 11.5700333 50.9079412)",,"[371729343, 944595732, 313253239]",,,
3181932608,86677562,False,,,27.463,50,Winzerlaer Straße,3,secondary,,"LINESTRING (11.5713414 50.9084872, 11.5714115 50.9086075, 11.5714726 50.9087199)",,371729342,,,
3181932639,3181932640,False,,,90.454,,Emma-Heintz-Straße,,residential,,,,312343806,,,
3181932639,5156037904,False,,,209.275,,Emma-Heintz-Straße,,residential,,"LINESTRING (11.5713181 50.9122055, 11.5712791 50.912754, 11.5711593 50.9131458, 11.5710153 50.9134638, 11.5708016 50.9139525, 11.5708574 50.9140422)",,24019677,,,
3181932639,260476697,False,,,172.01100000000002,,Emma-Heintz-Straße,,residential,,"LINESTRING (11.5713181 50.9122055, 11.5713327 50.9120007, 11.5713177 50.9117048, 11.5711976 50.9113693, 11.5708199 50.910709)",,24019677,,,
3181932640,3181932639,False,,,90.454,,Emma-Heintz-Straße,,residential,,,,312343806,,,
3182527025,2026687202,False,,,151.183,,Göschwitzer Straße,,residential,,"LINESTRING (11.5952228 50.892538, 11.5951303 50.8925311, 11.5950521 50.8925209, 11.5949629 50.8925022, 11.5948747 50.8924718, 11.5947579 50.8924199, 11.5946179 50.8923258, 11.5945252 50.8922637, 11.5941536 50.8919327, 11.5939143 50.891736, 11.59385 50.8916844, 11.5938237 50.8916681, 11.5937346 50.8916099)",,24685054,,,
3182527025,1886444825,False,,,201.471,50,Göschwitzer Straße,"['2', '3']",secondary,,"LINESTRING (11.5952228 50.892538, 11.5952546 50.8923254, 11.5952849 50.8921145, 11.5953012 50.8920108, 11.5953168 50.8919088, 11.5954456 50.8910685, 11.5954952 50.8907343)",,"[313584256, 444096060, 444096062, 5978007]",,L 2308,
3182527025,1274113511,False,,,459.544,"['50', '30']",Göschwitzer Straße,2,secondary,,"LINESTRING (11.5952228 50.892538, 11.595222 50.8926405, 11.5952405 50.8927424, 11.5952777 50.8928303, 11.5953667 50.8929565, 11.5955133 50.8930847, 11.5958049 50.8933245, 11.5971617 50.8944472, 11.5972663 50.8945507, 11.5973406 50.8946634, 11.5973879 50.8947659, 11.597411 50.8948868, 11.597418 50.8949719, 11.5974002 50.8950987, 11.5973427 50.8952634, 11.5972492 50.8954818, 11.5972272 50.8955054, 11.597133 50.8956066, 11.5970257 50.8956788, 11.5969568 50.8957169, 11.5968757 50.895771, 11.5968305 50.8958093, 11.5967921 50.8958713, 11.5967499 50.8959934, 11.5967156 50.8961223)",,"[740779120, 740779121, 254715704, 722350010, 254715706]",,L 2308,
3182800808,3182800812,False,,,129.899,30,Hermann-Löns-Straße,2,secondary,,"LINESTRING (11.5726863 50.9125499, 11.5726538 50.9126523, 11.5724327 50.9129793, 11.572117 50.9133337, 11.5720246 50.9134354, 11.5718584 50.9135874)",,23963582,,,
3182800808,260476704,False,,,281.885,30,Hermann-Löns-Straße,2,secondary,,"LINESTRING (11.5726863 50.9125499, 11.5727028 50.9124978, 11.5726947 50.9123226, 11.5726293 50.9119748, 11.5725313 50.9115125, 11.5725275 50.9114993, 11.5724191 50.911125, 11.5722825 50.9107821, 11.5722618 50.9106263, 11.5722602 50.9104613, 11.5722579 50.9102341, 11.5722526 50.9101306, 11.5722292 50.9100414)",,"[944595733, 23963582]",,,
3182800808,260969514,False,,,196.37400000000002,,Hermann-Löns-Straße,,residential,,"LINESTRING (11.5726863 50.9125499, 11.572966 50.912605, 11.573094 50.9125993, 11.5733833 50.9126046, 11.5734517 50.9125934, 11.5734713 50.9125538, 11.5734388 50.91221, 11.5734377 50.9122063, 11.5733999 50.9115543, 11.5730364 50.9115237)",,24057200,,,
3182800812,263898052,False,,,97.979,,Hermann-Löns-Straße,,residential,,,,24329660,,,
3182800812,3182800814,False,,,51.367000000000004,30,Hermann-Löns-Straße,2,secondary,,"LINESTRING (11.5718584 50.9135874, 11.5715611 50.9137901, 11.5713173 50.9138946)",,"[23963582, 944595734]",,,
3182800812,3182800808,False,,,129.899,30,Hermann-Löns-Straße,2,secondary,,"LINESTRING (11.5718584 50.9135874, 11.5720246 50.9134354, 11.572117 50.9133337, 11.5724327 50.9129793, 11.5726538 50.9126523, 11.5726863 50.9125499)",,23963582,,,
3182800814,5156037904,False,,,36.307,30,Hermann-Löns-Straße,2,secondary,,"LINESTRING (11.5713173 50.9138946, 11.57121 50.9139234, 11.5710318 50.9139712, 11.5708574 50.9140422)",,944595734,,,
3182800814,3182800812,False,,,51.367000000000004,30,Hermann-Löns-Straße,2,secondary,,"LINESTRING (11.5713173 50.9138946, 11.5715611 50.9137901, 11.5718584 50.9135874)",,"[23963582, 944595734]",,,
3182800818,260476694,False,,,102.351,,Eichendorffweg,,residential,,,,24019673,,,
3182800818,2702804154,False,,,42.89,30,Hermann-Löns-Straße,2,secondary,,"LINESTRING (11.5703318 50.9145503, 11.5702377 50.9147274, 11.5702149 50.9148008, 11.5702059 50.9148647, 11.5701981 50.9149245)",,944595734,,,
3182800818,5156037904,False,,,68.66099999999999,30,Hermann-Löns-Straße,2,secondary,,"LINESTRING (11.5703318 50.9145503, 11.5704751 50.9143293, 11.5704842 50.9143153, 11.5707169 50.9141114, 11.5708574 50.9140422)",,944595734,,,
3190465239,285889369,False,,,405.232,30,Adolf-Reichwein-Straße,,residential,,"LINESTRING (11.5700333 50.9079412, 11.5701403 50.9078362, 11.5703063 50.9077813, 11.5705702 50.907756, 11.5712769 50.9077977, 11.5714679 50.9078052, 11.5725306 50.9078561, 11.5729218 50.9078748, 11.5739812 50.9079523, 11.5741875 50.9079618, 11.5752086 50.9080484, 11.575671 50.9080746)",,26114760,,,
3190465239,3379022111,False,,,211.008,50,Winzerlaer Straße,2,secondary,,"LINESTRING (11.5700333 50.9079412, 11.569881 50.9078943, 11.5694115 50.907777, 11.5690991 50.9076935, 11.5680493 50.9074128, 11.5672619 50.9072022)",,371729343,,,
3190465239,3181932608,False,,,112.59299999999999,50,Winzerlaer Straße,"['2', '3']",secondary,,"LINESTRING (11.5700333 50.9079412, 11.5705025 50.9080573, 11.5708748 50.9081757, 11.5709427 50.9082066, 11.5711136 50.9083018, 11.5713042 50.9084451, 11.5713414 50.9084872)",,"[313253239, 944595732, 371729343]",,,
3190465255,3379022123,False,,,67.964,,Beutenbergstraße,,residential,,,,24329429,,,
3190465255,266689694,False,,,95.69999999999999,,Beutenbergstraße,,residential,,"LINESTRING (11.5732714 50.9094485, 11.5738214 50.909752, 11.573988 50.9098535, 11.5742189 50.9100613)",,24329429,,,
3190465255,269975504,False,,,121.915,30,Hermann-Löns-Straße,,residential,,"LINESTRING (11.5732714 50.9094485, 11.5734604 50.9092558, 11.5735683 50.9091585, 11.5736916 50.9090999, 11.573797 50.9090663, 11.5740904 50.9089729, 11.5743155 50.9089012, 11.5743758 50.908882, 11.5746128 50.9088001)",,177536282,,,
3190465255,260476704,False,,,99.15400000000001,30,Hermann-Löns-Straße,,residential,,"LINESTRING (11.5732714 50.9094485, 11.5729444 50.9096611, 11.5726599 50.9098191, 11.5723958 50.9099932, 11.5722292 50.9100414)",,177536282,,,
3195842177,3378952848,False,,,5.597,30,Oßmaritzer Straße,,residential,,,,53162985,,,
3195842177,267872883,False,,,79.525,,Friedensweg,,residential,,"LINESTRING (11.5827875 50.8927296, 11.5829396 50.8922346, 11.5829716 50.8921091, 11.5829917 50.8920262)",,24642646,,,
3195842177,411323648,False,,,149.72899999999998,30,Oßmaritzer Straße,3,residential,,"LINESTRING (11.5827875 50.8927296, 11.5835812 50.8927681, 11.5836524 50.8927728, 11.5846425 50.8928336, 11.584693 50.89284, 11.5849049 50.8928792)",,"[313584267, 313584263]",,,
3218166016,266386570,True,,,43.435,50,Hauptstraße,1,secondary,,"LINESTRING (11.5180615 50.9589062, 11.5179397 50.95907, 11.5177712 50.9592509)",,24498039,,,
3218166016,3218166019,False,,,24.615,70,Weimarische Straße,2,primary,,"LINESTRING (11.5180615 50.9589062, 11.517799 50.9590183, 11.5177709 50.9590307)",,35067180,,B 7,
3218166016,49315173,False,,,3762.114000000003,"['100', '50', '70']",Weimarische Straße,2,primary,,"LINESTRING (11.5180615 50.9589062, 11.5181441 50.9588647, 11.518356 50.9587267, 11.5186095 50.9585399, 11.5192306 50.9580751, 11.5196087 50.9577978, 11.5199329 50.9575811, 11.5202694 50.9573699, 11.5207134 50.9571603, 11.5210308 50.9570353, 11.5213742 50.9569297, 11.5219282 50.9568009, 11.5233964 50.9566039, 11.5247487 50.95641, 11.5248193 50.9563983, 11.5259159 50.9562047, 11.5263629 50.9561287, 11.5269294 50.9560323, 11.5273995 50.9559508, 11.5277892 50.9558754, 11.5281457 50.9557896, 11.5288956 50.9555331, 11.5315059 50.9544855, 11.5321162 50.9542847, 11.5326767 50.9541423, 11.5334736 50.95398, 11.5341297 50.9538695, 11.5349659 50.953733, 11.5357254 50.9536485, 11.5360401 50.9536165, 11.5363545 50.9535618, 11.5365811 50.9534899, 11.5367805 50.9533982, 11.5368421 50.9533602, 11.5368989 50.9533267, 11.5371528 50.9531649, 11.5376025 50.9528587, 11.5380138 50.9525793, 11.5380828 50.9525102, 11.5381461 50.9524191, 11.5381961 50.952299, 11.5381917 50.9521818, 11.538149 50.9520629, 11.5380697 50.9519497, 11.5378623 50.9517494, 11.5374305 50.9513305, 11.5371773 50.9511024, 11.5369262 50.9508796, 11.5364775 50.9504758, 11.5363821 50.9503821, 11.5361942 50.9502385, 11.5361313 50.9501905, 11.535644 50.9498861, 11.5351158 50.9495688, 11.5348567 50.9494044, 11.5346335 50.9492285, 11.5344182 50.9490356, 11.5341419 50.9487513, 11.533737 50.9483214, 11.5333299 50.9478918, 11.5331728 50.9477145, 11.5330568 50.9475726, 11.5328898 50.9473006, 11.5327758 50.9469838, 11.5327438 50.9468233, 11.5327171 50.9466506, 11.5327047 50.9465202, 11.5327036 50.9463796, 11.5327084 50.9462949, 11.5327312 50.9461956, 11.5327977 50.9460143, 11.5328523 50.9459183, 11.5328956 50.9458663, 11.5329677 50.9457961, 11.5330621 50.9457233, 11.5335836 50.945415, 11.5336693 50.9453459, 11.5337172 50.9452653, 11.5337541 50.9451819, 11.5337605 50.9450271, 11.5337392 50.94489, 11.5337163 50.9447537, 11.5336761 50.9445728, 11.5336472 50.9444791, 11.5335724 50.9441984, 11.5335211 50.944005, 11.5335165 50.9438529, 11.5335239 50.9437593, 11.5335626 50.9436546, 11.5336136 50.9435564, 11.53371 50.9434252, 11.5338722 50.9432342, 11.5340094 50.9431044, 11.5341253 50.9430001, 11.5342598 50.9429063, 11.5344306 50.9428109, 11.5345908 50.9427456, 11.5348069 50.9426581, 11.5350581 50.9425706, 11.5353898 50.9424794, 11.535687 50.9424257, 11.5359951 50.9423945, 11.5361925 50.9423798, 11.53679 50.9423598, 11.5374057 50.9423223, 11.5376616 50.9422903, 11.5381902 50.9421941, 11.5385254 50.9421451, 11.5390291 50.942108, 11.5394798 50.9420559, 11.5397414 50.942008, 11.5400332 50.9419289, 11.5402901 50.9418519, 11.5407249 50.9417087, 11.5408617 50.9416694, 11.541001 50.9416483, 11.5412247 50.941633, 11.5414458 50.9416296, 11.5417043 50.9416339, 11.5419778 50.941642, 11.5423536 50.9416528, 11.5427014 50.941652, 11.5429886 50.9416382, 11.5434025 50.9415786, 11.5437073 50.9415213, 11.5440837 50.9414227, 11.5444606 50.9412894, 11.5450163 50.9410004, 11.5452886 50.9408599, 11.5462244 50.9403238)",,"[172817281, 134752145, 147549843, 388532628, 240877205, 388532630, 240877206, 35067173, 632169260, 632169261, 315685296, 36334771, 39392828, 39392829, 36334783, 150541377, 134752325, 38811591, 150541383, 150541388, 295793244, 38811622]",yes,B 7,
3218166019,3218166016,False,,,24.615,70,Weimarische Straße,2,primary,,"LINESTRING (11.5177709 50.9590307, 11.517799 50.9590183, 11.5180615 50.9589062)",,35067180,,B 7,
3218166019,3218166037,False,,,178.174,70,Weimarische Straße,2,primary,,"LINESTRING (11.5177709 50.9590307, 11.516987 50.9592776, 11.5165713 50.9594196, 11.5162235 50.9595061, 11.5161005 50.9595388, 11.5157517 50.9596461, 11.5154776 50.9597213)",,35067180,,B 7,
3218166037,3218166019,False,,,178.174,70,Weimarische Straße,2,primary,,"LINESTRING (11.5154776 50.9597213, 11.5157517 50.9596461, 11.5161005 50.9595388, 11.5162235 50.9595061, 11.5165713 50.9594196, 11.516987 50.9592776, 11.5177709 50.9590307)",,35067180,,B 7,
3218166037,361446244,False,,,148.551,30,Großschwabhäuser Straße,2,secondary,,"LINESTRING (11.5154776 50.9597213, 11.5156005 50.9597988, 11.5158437 50.9599218, 11.5159275 50.9599545, 11.516171 50.9599795, 11.5174532 50.9600683)",,35067181,,L 1060,
3218166037,2625121183,False,,,444.55000000000007,70,Weimarische Straße,"['2', '3']",primary,,"LINESTRING (11.5154776 50.9597213, 11.515155 50.9598054, 11.5148368 50.9598883, 11.5142395 50.9600305, 11.5138724 50.9601085, 11.513617 50.9601496, 11.5133214 50.9601975, 11.5129856 50.9602398, 11.5126145 50.960278, 11.5121479 50.9603052, 11.5117395 50.9603235, 11.5114131 50.9603286, 11.5103 50.9603377, 11.509278 50.9603642)",,"[219412352, 219412354, 314243811, 36334731]",,B 7,
